"","Sensor","latitude","longitude","area","seconds"
"1131",1,-33.915695,18.418444,"NA",1131
"1132",1,-33.915695,18.418444,"NA",1132
"1133",1,-33.915695,18.418444,"NA",1133
"1134",1,-33.915695,18.418444,"NA",1134
"1135",1,-33.915695,18.418444,"NA",1135
"1136",1,-33.915695,18.418444,"NA",1136
"1137",1,-33.915695,18.418444,"NA",1137
"1138",1,-33.915695,18.418444,"NA",1138
"1139",1,-33.915695,18.418444,"NA",1139
"1140",1,-33.915695,18.418444,"NA",1140
"1141",1,-33.915695,18.418444,"NA",1141
"1142",1,-33.915695,18.418444,"NA",1142
"1143",1,-33.915695,18.418444,"NA",1143
"1144",1,-33.915695,18.418444,"NA",1144
"1145",1,-33.915695,18.418444,"NA",1145
"1146",1,-33.915695,18.418444,"NA",1146
"1147",1,-33.915695,18.418444,"NA",1147
"1148",1,-33.915695,18.418444,"NA",1148
"1149",1,-33.915695,18.418444,"NA",1149
"1150",1,-33.915695,18.418444,"NA",1150
"1151",1,-33.915695,18.418444,"NA",1151
"1152",1,-33.915695,18.418444,"NA",1152
"1153",1,-33.915695,18.418444,"NA",1153
"1154",1,-33.915695,18.418444,"NA",1154
"1155",1,-33.915695,18.418444,"NA",1155
"1156",1,-33.915695,18.418444,"NA",1156
"1157",1,-33.915695,18.418444,"NA",1157
"1158",1,-33.915695,18.418444,"NA",1158
"1159",1,-33.915695,18.418444,"NA",1159
"1160",1,-33.915695,18.418444,"NA",1160
"1161",1,-33.915695,18.418444,"NA",1161
"1162",1,-33.915695,18.418444,"NA",1162
"1163",1,-33.915695,18.418444,"NA",1163
"1164",1,-33.915695,18.418444,"NA",1164
"1165",1,-33.915695,18.418444,"NA",1165
"1166",1,-33.915695,18.418444,"NA",1166
"1167",1,-33.915695,18.418444,"NA",1167
"1168",1,-33.915695,18.418444,"NA",1168
"1169",1,-33.915695,18.418444,"NA",1169
"1170",1,-33.915695,18.418444,"NA",1170
"1171",1,-33.915695,18.418444,"NA",1171
"1172",1,-33.915695,18.418444,"NA",1172
"1173",1,-33.915695,18.418444,"NA",1173
"1174",1,-33.915695,18.418444,"NA",1174
"1175",1,-33.915695,18.418444,"NA",1175
"1176",1,-33.915695,18.418444,"NA",1176
"1177",1,-33.915695,18.418444,"NA",1177
"1178",1,-33.915695,18.418444,"NA",1178
"1179",1,-33.915695,18.418444,"NA",1179
"1180",1,-33.915695,18.418444,"NA",1180
"1181",1,-33.915695,18.418444,"NA",1181
"1182",1,-33.915695,18.418444,"NA",1182
"1183",1,-33.915695,18.418444,"NA",1183
"1184",1,-33.915695,18.418444,"NA",1184
"1185",1,-33.915695,18.418444,"NA",1185
"1186",1,-33.915695,18.418444,"NA",1186
"1187",1,-33.915695,18.418444,"NA",1187
"1188",1,-33.915695,18.418444,"NA",1188
"1189",1,-33.915695,18.418444,"NA",1189
"1190",1,-33.915695,18.418444,"NA",1190
"1191",1,-33.915695,18.418444,"NA",1191
"1192",1,-33.915695,18.418444,"NA",1192
"1193",1,-33.915695,18.418444,"NA",1193
"1194",1,-33.915695,18.418444,"NA",1194
"1195",1,-33.915695,18.418444,"NA",1195
"1196",1,-33.915695,18.418444,"NA",1196
"1197",1,-33.915695,18.418444,"NA",1197
"1198",1,-33.915695,18.418444,"NA",1198
"1199",1,-33.915695,18.418444,"NA",1199
"1200",1,-33.915695,18.418444,"NA",1200
"1201",1,-33.915695,18.418444,"NA",1201
"1202",1,-33.915695,18.418444,"NA",1202
"1203",1,-33.915695,18.418444,"NA",1203
"1204",1,-33.915695,18.418444,"NA",1204
"1205",1,-33.915695,18.418444,"NA",1205
"1206",1,-33.915695,18.418444,"NA",1206
"1207",1,-33.915695,18.418444,"NA",1207
"1208",1,-33.915695,18.418444,"NA",1208
"1209",1,-33.915695,18.418444,"NA",1209
"1210",1,-33.915695,18.418444,"NA",1210
"1211",1,-33.915695,18.418444,"NA",1211
"1212",1,-33.915695,18.418444,"NA",1212
"1213",1,-33.915695,18.418444,"NA",1213
"1214",1,-33.915695,18.418444,"NA",1214
"1215",1,-33.915695,18.418444,"NA",1215
"1216",1,-33.915695,18.418444,"NA",1216
"1217",1,-33.915695,18.418444,"NA",1217
"1218",1,-33.915695,18.418444,"NA",1218
"1219",1,-33.915695,18.418444,"NA",1219
"1220",1,-33.915695,18.418444,"NA",1220
"1221",1,-33.915695,18.418444,"NA",1221
"1222",1,-33.915695,18.418444,"NA",1222
"1223",1,-33.915695,18.418444,"NA",1223
"1224",1,-33.915695,18.418444,"NA",1224
"1225",1,-33.915695,18.418444,"NA",1225
"1226",1,-33.915695,18.418444,"NA",1226
"1227",1,-33.915695,18.418444,"NA",1227
"1228",1,-33.915695,18.418444,"NA",1228
"1229",1,-33.915695,18.418444,"NA",1229
"1230",1,-33.915695,18.418444,"NA",1230
"1231",1,-33.915695,18.418444,"NA",1231
"1232",1,-33.915695,18.418444,"NA",1232
"1233",1,-33.915695,18.418444,"NA",1233
"1234",1,-33.915695,18.418444,"NA",1234
"1235",1,-33.915695,18.418444,"NA",1235
"1236",1,-33.915695,18.418444,"NA",1236
"1237",1,-33.915695,18.418444,"NA",1237
"1238",1,-33.915695,18.418444,"NA",1238
"1239",1,-33.915695,18.418444,"NA",1239
"1240",1,-33.915695,18.418444,"NA",1240
"1241",1,-33.915695,18.418444,"NA",1241
"1242",1,-33.915695,18.418444,"NA",1242
"1243",1,-33.915695,18.418444,"NA",1243
"1244",1,-33.915695,18.418444,"NA",1244
"1245",1,-33.915695,18.418444,"NA",1245
"1246",1,-33.915695,18.418444,"NA",1246
"1247",1,-33.915695,18.418444,"NA",1247
"1248",1,-33.915695,18.418444,"NA",1248
"1249",1,-33.915695,18.418444,"NA",1249
"1250",1,-33.915695,18.418444,"NA",1250
"1251",1,-33.915695,18.418444,"NA",1251
"1252",1,-33.915695,18.418444,"NA",1252
"1253",1,-33.915695,18.418444,"NA",1253
"1254",1,-33.915695,18.418444,"NA",1254
"1255",1,-33.915695,18.418444,"NA",1255
"1256",1,-33.915695,18.418444,"NA",1256
"1257",1,-33.915695,18.418444,"NA",1257
"1258",1,-33.915695,18.418444,"NA",1258
"1259",1,-33.915695,18.418444,"NA",1259
"1260",1,-33.915695,18.418444,"NA",1260
"1261",1,-33.915695,18.418444,"NA",1261
"1262",1,-33.915695,18.418444,"NA",1262
"1263",1,-33.915695,18.418444,"NA",1263
"1264",1,-33.915695,18.418444,"NA",1264
"1265",1,-33.915695,18.418444,"NA",1265
"1266",1,-33.915695,18.418444,"NA",1266
"1267",1,-33.915695,18.418444,"NA",1267
"1268",1,-33.915695,18.418444,"NA",1268
"1269",1,-33.915695,18.418444,"NA",1269
"1270",1,-33.915695,18.418444,"NA",1270
"1271",1,-33.915695,18.418444,"NA",1271
"1272",1,-33.915695,18.418444,"NA",1272
"1273",1,-33.915695,18.418444,"NA",1273
"1274",1,-33.915695,18.418444,"NA",1274
"1275",1,-33.915695,18.418444,"NA",1275
"1276",1,-33.915695,18.418444,"NA",1276
"1277",1,-33.915695,18.418444,"NA",1277
"1278",1,-33.915695,18.418444,"NA",1278
"1279",1,-33.915695,18.418444,"NA",1279
"1280",1,-33.915695,18.418444,"NA",1280
"1281",1,-33.915695,18.418444,"NA",1281
"1282",1,-33.915695,18.418444,"NA",1282
"1283",1,-33.915695,18.418444,"NA",1283
"1284",1,-33.915695,18.418444,"NA",1284
"1285",1,-33.915695,18.418444,"NA",1285
"1286",1,-33.915695,18.418444,"NA",1286
"1287",1,-33.915695,18.418444,"NA",1287
"1288",1,-33.915695,18.418444,"NA",1288
"1289",1,-33.915695,18.418444,"NA",1289
"1290",1,-33.915695,18.418444,"NA",1290
"1291",1,-33.915695,18.418444,"NA",1291
"1292",1,-33.915695,18.418444,"NA",1292
"1293",1,-33.915695,18.418444,"NA",1293
"1294",1,-33.915695,18.418444,"NA",1294
"1295",1,-33.915695,18.418444,"NA",1295
"1296",1,-33.915695,18.418444,"NA",1296
"1297",1,-33.915695,18.418444,"NA",1297
"1298",1,-33.915695,18.418444,"NA",1298
"1299",1,-33.915695,18.418444,"NA",1299
"1300",1,-33.915695,18.418444,"NA",1300
"1301",1,-33.915695,18.418444,"NA",1301
"1302",1,-33.915695,18.418444,"NA",1302
"1303",1,-33.915695,18.418444,"NA",1303
"1304",1,-33.915695,18.418444,"NA",1304
"1305",1,-33.915695,18.418444,"NA",1305
"1306",1,-33.915695,18.418444,"NA",1306
"1307",1,-33.915695,18.418444,"NA",1307
"1308",1,-33.915695,18.418444,"NA",1308
"1309",1,-33.915695,18.418444,"NA",1309
"1310",1,-33.915695,18.418444,"NA",1310
"1311",1,-33.915695,18.418444,"NA",1311
"1312",1,-33.915695,18.418444,"NA",1312
"1313",1,-33.915695,18.418444,"NA",1313
"1314",1,-33.915695,18.418444,"NA",1314
"1315",1,-33.915695,18.418444,"NA",1315
"1316",1,-33.915695,18.418444,"NA",1316
"1317",1,-33.915695,18.418444,"NA",1317
"1318",1,-33.915695,18.418444,"NA",1318
"1319",1,-33.915695,18.418444,"NA",1319
"1320",1,-33.915695,18.418444,"NA",1320
"1321",1,-33.915695,18.418444,"NA",1321
"1322",1,-33.915695,18.418444,"NA",1322
"1323",1,-33.915695,18.418444,"NA",1323
"1324",1,-33.915695,18.418444,"NA",1324
"1325",1,-33.915695,18.418444,"NA",1325
"1326",1,-33.915695,18.418444,"NA",1326
"1327",1,-33.915695,18.418444,"NA",1327
"1328",1,-33.915695,18.418444,"NA",1328
"1329",1,-33.915695,18.418444,"NA",1329
"1330",1,-33.915695,18.418444,"NA",1330
"1331",1,-33.915695,18.418444,"NA",1331
"1332",1,-33.915695,18.418444,"NA",1332
"1333",1,-33.915695,18.418444,"NA",1333
"1334",1,-33.915695,18.418444,"NA",1334
"1335",1,-33.915695,18.418444,"NA",1335
"1336",1,-33.915695,18.418444,"NA",1336
"1337",1,-33.915695,18.418444,"NA",1337
"1338",1,-33.915695,18.418444,"NA",1338
"1339",1,-33.915695,18.418444,"NA",1339
"1340",1,-33.915695,18.418444,"NA",1340
"1341",1,-33.915695,18.418444,"NA",1341
"1342",1,-33.915695,18.418444,"NA",1342
"1343",1,-33.915695,18.418444,"NA",1343
"1344",1,-33.915695,18.418444,"NA",1344
"1345",1,-33.915695,18.418444,"NA",1345
"1346",1,-33.915695,18.418444,"NA",1346
"1347",1,-33.915695,18.418444,"NA",1347
"1348",1,-33.915695,18.418444,"NA",1348
"1349",1,-33.915695,18.418444,"NA",1349
"1350",1,-33.915695,18.418444,"NA",1350
"1351",1,-33.915695,18.418444,"NA",1351
"1352",1,-33.915695,18.418444,"NA",1352
"1353",1,-33.915695,18.418444,"NA",1353
"1354",1,-33.915695,18.418444,"NA",1354
"1355",1,-33.915695,18.418444,"NA",1355
"1356",1,-33.915695,18.418444,"NA",1356
"1357",1,-33.915695,18.418444,"NA",1357
"1358",1,-33.915695,18.418444,"NA",1358
"1359",1,-33.915695,18.418444,"NA",1359
"1360",1,-33.915695,18.418444,"NA",1360
"1361",1,-33.915695,18.418444,"NA",1361
"1362",1,-33.915695,18.418444,"NA",1362
"1363",1,-33.915695,18.418444,"NA",1363
"1364",1,-33.915695,18.418444,"NA",1364
"1365",1,-33.915695,18.418444,"NA",1365
"1366",1,-33.915695,18.418444,"NA",1366
"1367",1,-33.915695,18.418444,"NA",1367
"1368",1,-33.915695,18.418444,"NA",1368
"1369",1,-33.915695,18.418444,"NA",1369
"1370",1,-33.915695,18.418444,"NA",1370
"1371",1,-33.915695,18.418444,"NA",1371
"1372",1,-33.915695,18.418444,"NA",1372
"1373",1,-33.915695,18.418444,"NA",1373
"1374",1,-33.915695,18.418444,"NA",1374
"1375",1,-33.915695,18.418444,"NA",1375
"1376",1,-33.915695,18.418444,"NA",1376
"1377",1,-33.915695,18.418444,"NA",1377
"1378",1,-33.915695,18.418444,"NA",1378
"1379",1,-33.915695,18.418444,"NA",1379
"1380",1,-33.915695,18.418444,"NA",1380
"1381",1,-33.915695,18.418444,"NA",1381
"1382",1,-33.915695,18.418444,"NA",1382
"1383",1,-33.915695,18.418444,"NA",1383
"1384",1,-33.915695,18.418444,"NA",1384
"1385",1,-33.915695,18.418444,"NA",1385
"1386",1,-33.915695,18.418444,"NA",1386
"1387",1,-33.915695,18.418444,"NA",1387
"1388",1,-33.915695,18.418444,"NA",1388
"1389",1,-33.915695,18.418444,"NA",1389
"1390",1,-33.915695,18.418444,"NA",1390
"1391",1,-33.915695,18.418444,"NA",1391
"1392",1,-33.915695,18.418444,"NA",1392
"1393",1,-33.915695,18.418444,"NA",1393
"1394",1,-33.915695,18.418444,"NA",1394
"1395",1,-33.915695,18.418444,"NA",1395
"1396",1,-33.915695,18.418444,"NA",1396
"1397",1,-33.915695,18.418444,"NA",1397
"1398",1,-33.915695,18.418444,"NA",1398
"1399",1,-33.915695,18.418444,"NA",1399
"1400",1,-33.915695,18.418444,"NA",1400
"1401",1,-33.915695,18.418444,"NA",1401
"1402",1,-33.915695,18.418444,"NA",1402
"1403",1,-33.915695,18.418444,"NA",1403
"1404",1,-33.915695,18.418444,"NA",1404
"1405",1,-33.915695,18.418444,"NA",1405
"1406",1,-33.915695,18.418444,"NA",1406
"1407",1,-33.915695,18.418444,"NA",1407
"1408",1,-33.915695,18.418444,"NA",1408
"1409",1,-33.915695,18.418444,"NA",1409
"1410",1,-33.915695,18.418444,"NA",1410
"1411",1,-33.915695,18.418444,"NA",1411
"1412",1,-33.915695,18.418444,"NA",1412
"1413",1,-33.915695,18.418444,"NA",1413
"1414",1,-33.915695,18.418444,"NA",1414
"1415",1,-33.915695,18.418444,"NA",1415
"1416",1,-33.915695,18.418444,"NA",1416
"1417",1,-33.915695,18.418444,"NA",1417
"1418",1,-33.915695,18.418444,"NA",1418
"1419",1,-33.915695,18.418444,"NA",1419
"1420",1,-33.915695,18.418444,"NA",1420
"1421",1,-33.915695,18.418444,"NA",1421
"1422",1,-33.915695,18.418444,"NA",1422
"1423",1,-33.915695,18.418444,"NA",1423
"1424",1,-33.915695,18.418444,"NA",1424
"1425",1,-33.915695,18.418444,"NA",1425
"1426",1,-33.915695,18.418444,"NA",1426
"1427",1,-33.915695,18.418444,"NA",1427
"1428",1,-33.915695,18.418444,"NA",1428
"1429",1,-33.915695,18.418444,"NA",1429
"1430",1,-33.915695,18.418444,"NA",1430
"1431",1,-33.915695,18.418444,"NA",1431
"1432",1,-33.915695,18.418444,"NA",1432
"1433",1,-33.915695,18.418444,"NA",1433
"1434",1,-33.915695,18.418444,"NA",1434
"1435",1,-33.915695,18.418444,"NA",1435
"1436",1,-33.915695,18.418444,"NA",1436
"1437",1,-33.915695,18.418444,"NA",1437
"1438",1,-33.915695,18.418444,"NA",1438
"1439",1,-33.915695,18.418444,"NA",1439
"1440",1,-33.915695,18.418444,"NA",1440
"1441",1,-33.915695,18.418444,"NA",1441
"1442",1,-33.915695,18.418444,"NA",1442
"1443",1,-33.915695,18.418444,"NA",1443
"1444",1,-33.915695,18.418444,"NA",1444
"1445",1,-33.915695,18.418444,"NA",1445
"1446",1,-33.915695,18.418444,"NA",1446
"1447",1,-33.915695,18.418444,"NA",1447
"1448",1,-33.915695,18.418444,"NA",1448
"1449",1,-33.915695,18.418444,"NA",1449
"1450",1,-33.915695,18.418444,"NA",1450
"1451",1,-33.915695,18.418444,"NA",1451
"1452",1,-33.915695,18.418444,"NA",1452
"1453",1,-33.915695,18.418444,"NA",1453
"1454",1,-33.915695,18.418444,"NA",1454
"1455",1,-33.915695,18.418444,"NA",1455
"1456",1,-33.915695,18.418444,"NA",1456
"1457",1,-33.915695,18.418444,"NA",1457
"1458",1,-33.915695,18.418444,"NA",1458
"1459",1,-33.915695,18.418444,"NA",1459
"1460",1,-33.915695,18.418444,"NA",1460
"1461",1,-33.915695,18.418444,"NA",1461
"1462",1,-33.915695,18.418444,"NA",1462
"1463",1,-33.915695,18.418444,"NA",1463
"1464",1,-33.915695,18.418444,"NA",1464
"1465",1,-33.915695,18.418444,"NA",1465
"1466",1,-33.915695,18.418444,"NA",1466
"1467",1,-33.915695,18.418444,"NA",1467
"1468",1,-33.915695,18.418444,"NA",1468
"1469",1,-33.915695,18.418444,"NA",1469
"1470",1,-33.915695,18.418444,"NA",1470
"1471",1,-33.915695,18.418444,"NA",1471
"1472",1,-33.915695,18.418444,"NA",1472
"1473",1,-33.915695,18.418444,"NA",1473
"1474",1,-33.915695,18.418444,"NA",1474
"1475",1,-33.915695,18.418444,"NA",1475
"1476",1,-33.915695,18.418444,"NA",1476
"1477",1,-33.915695,18.418444,"NA",1477
"1478",1,-33.915695,18.418444,"NA",1478
"1479",1,-33.915695,18.418444,"NA",1479
"1480",1,-33.915695,18.418444,"NA",1480
"1481",1,-33.915695,18.418444,"NA",1481
"1482",1,-33.915695,18.418444,"NA",1482
"1483",1,-33.915695,18.418444,"NA",1483
"1484",1,-33.915695,18.418444,"NA",1484
"1485",1,-33.915695,18.418444,"NA",1485
"1486",1,-33.915695,18.418444,"NA",1486
"1487",1,-33.915695,18.418444,"NA",1487
"1488",1,-33.915695,18.418444,"NA",1488
"1489",1,-33.915695,18.418444,"NA",1489
"1490",1,-33.915695,18.418444,"NA",1490
"1491",1,-33.915695,18.418444,"NA",1491
"1492",1,-33.915695,18.418444,"NA",1492
"1493",1,-33.915695,18.418444,"NA",1493
"1494",1,-33.915695,18.418444,"NA",1494
"1495",1,-33.915695,18.418444,"NA",1495
"1496",1,-33.915695,18.418444,"NA",1496
"1497",1,-33.915695,18.418444,"NA",1497
"1498",1,-33.915695,18.418444,"NA",1498
"1499",1,-33.915695,18.418444,"NA",1499
"1500",1,-33.915695,18.418444,"NA",1500
"1501",1,-33.915695,18.418444,"NA",1501
"1502",1,-33.915695,18.418444,"NA",1502
"1503",1,-33.915695,18.418444,"NA",1503
"1504",1,-33.915695,18.418444,"NA",1504
"1505",1,-33.915695,18.418444,"NA",1505
"1506",1,-33.915695,18.418444,"NA",1506
"1507",1,-33.915695,18.418444,"NA",1507
"1508",1,-33.915695,18.418444,"NA",1508
"1509",1,-33.915695,18.418444,"NA",1509
"1510",1,-33.915695,18.418444,"NA",1510
"1511",1,-33.915695,18.418444,"NA",1511
"1512",1,-33.915695,18.418444,"NA",1512
"1513",1,-33.915695,18.418444,"NA",1513
"1514",1,-33.915695,18.418444,"NA",1514
"1515",1,-33.915695,18.418444,"NA",1515
"1516",1,-33.915695,18.418444,"NA",1516
"1517",1,-33.915695,18.418444,"NA",1517
"1518",1,-33.915695,18.418444,"NA",1518
"1519",1,-33.915695,18.418444,"NA",1519
"1520",1,-33.915695,18.418444,"NA",1520
"1521",1,-33.915695,18.418444,"NA",1521
"1522",1,-33.915695,18.418444,"NA",1522
"1523",1,-33.915695,18.418444,"NA",1523
"1524",1,-33.915695,18.418444,"NA",1524
"1525",1,-33.915695,18.418444,"NA",1525
"1526",1,-33.915695,18.418444,"NA",1526
"1527",1,-33.915695,18.418444,"NA",1527
"1528",1,-33.915695,18.418444,"NA",1528
"1529",1,-33.915695,18.418444,"NA",1529
"1530",1,-33.915695,18.418444,"NA",1530
"1531",1,-33.915695,18.418444,"NA",1531
"1532",1,-33.915695,18.418444,"NA",1532
"1533",1,-33.915695,18.418444,"NA",1533
"1534",1,-33.915695,18.418444,"NA",1534
"1535",1,-33.915695,18.418444,"NA",1535
"1536",1,-33.915695,18.418444,"NA",1536
"1537",1,-33.915695,18.418444,"NA",1537
"1538",1,-33.915695,18.418444,"NA",1538
"1539",1,-33.915695,18.418444,"NA",1539
"1540",1,-33.915695,18.418444,"NA",1540
"1541",1,-33.915695,18.418444,"NA",1541
"1542",1,-33.915695,18.418444,"NA",1542
"1543",1,-33.915695,18.418444,"NA",1543
"1544",1,-33.915695,18.418444,"NA",1544
"1545",1,-33.915695,18.418444,"NA",1545
"1546",1,-33.915695,18.418444,"NA",1546
"1547",1,-33.915695,18.418444,"NA",1547
"1548",1,-33.915695,18.418444,"NA",1548
"1549",1,-33.915695,18.418444,"NA",1549
"1550",1,-33.915695,18.418444,"NA",1550
"1551",1,-33.915695,18.418444,"NA",1551
"1552",1,-33.915695,18.418444,"NA",1552
"1553",1,-33.915695,18.418444,"NA",1553
"1554",1,-33.915695,18.418444,"NA",1554
"1555",1,-33.915695,18.418444,"NA",1555
"1556",1,-33.915695,18.418444,"NA",1556
"1557",1,-33.915695,18.418444,"NA",1557
"1558",1,-33.915695,18.418444,"NA",1558
"1559",1,-33.915695,18.418444,"NA",1559
"1560",1,-33.915695,18.418444,"NA",1560
"1561",1,-33.915695,18.418444,"NA",1561
"1562",1,-33.915695,18.418444,"NA",1562
"1563",1,-33.915695,18.418444,"NA",1563
"1564",1,-33.915695,18.418444,"NA",1564
"1565",1,-33.915695,18.418444,"NA",1565
"1566",1,-33.915695,18.418444,"NA",1566
"1567",1,-33.915695,18.418444,"NA",1567
"1568",1,-33.915695,18.418444,"NA",1568
"1569",1,-33.915695,18.418444,"NA",1569
"1570",1,-33.915695,18.418444,"NA",1570
"1571",1,-33.915695,18.418444,"NA",1571
"1572",1,-33.915695,18.418444,"NA",1572
"1573",1,-33.915695,18.418444,"NA",1573
"1574",1,-33.915695,18.418444,"NA",1574
"1575",1,-33.915695,18.418444,"NA",1575
"1576",1,-33.915695,18.418444,"NA",1576
"1577",1,-33.915695,18.418444,"NA",1577
"1578",1,-33.915695,18.418444,"NA",1578
"1579",1,-33.915695,18.418444,"NA",1579
"1580",1,-33.915695,18.418444,"NA",1580
"1581",1,-33.915695,18.418444,"NA",1581
"1582",1,-33.915695,18.418444,"NA",1582
"1583",1,-33.915695,18.418444,"NA",1583
"1584",1,-33.915695,18.418444,"NA",1584
"1585",1,-33.915695,18.418444,"NA",1585
"1586",1,-33.915695,18.418444,"NA",1586
"1587",1,-33.915695,18.418444,"NA",1587
"1588",1,-33.915695,18.418444,"NA",1588
"1589",1,-33.915695,18.418444,"NA",1589
"1590",1,-33.915695,18.418444,"NA",1590
"1591",1,-33.915695,18.418444,"NA",1591
"1592",1,-33.915695,18.418444,"NA",1592
"1593",1,-33.915695,18.418444,"NA",1593
"1594",1,-33.915695,18.418444,"NA",1594
"1595",1,-33.915695,18.418444,"NA",1595
"1596",1,-33.915695,18.418444,"NA",1596
"1597",1,-33.915695,18.418444,"NA",1597
"1598",1,-33.915695,18.418444,"NA",1598
"1599",1,-33.915695,18.418444,"NA",1599
"1600",1,-33.915695,18.418444,"NA",1600
"1601",1,-33.915695,18.418444,"NA",1601
"1602",1,-33.915695,18.418444,"NA",1602
"1603",1,-33.915695,18.418444,"NA",1603
"1604",1,-33.915695,18.418444,"NA",1604
"1605",1,-33.915695,18.418444,"NA",1605
"1606",1,-33.915695,18.418444,"NA",1606
"1607",1,-33.915695,18.418444,"NA",1607
"1608",1,-33.915695,18.418444,"NA",1608
"1609",1,-33.915695,18.418444,"NA",1609
"1610",1,-33.915695,18.418444,"NA",1610
"1611",1,-33.915695,18.418444,"NA",1611
"1612",1,-33.915695,18.418444,"NA",1612
"1613",1,-33.915695,18.418444,"NA",1613
"1614",1,-33.915695,18.418444,"NA",1614
"1615",1,-33.915695,18.418444,"NA",1615
"1616",1,-33.915695,18.418444,"NA",1616
"1617",1,-33.915695,18.418444,"NA",1617
"1618",1,-33.915695,18.418444,"NA",1618
"1619",1,-33.915695,18.418444,"NA",1619
"1620",1,-33.915695,18.418444,"NA",1620
"1621",1,-33.915695,18.418444,"NA",1621
"1622",1,-33.915695,18.418444,"NA",1622
"1623",1,-33.915695,18.418444,"NA",1623
"1624",1,-33.915695,18.418444,"NA",1624
"1625",1,-33.915695,18.418444,"NA",1625
"1626",1,-33.915695,18.418444,"NA",1626
"1627",1,-33.915695,18.418444,"NA",1627
"1628",1,-33.915695,18.418444,"NA",1628
"1629",1,-33.915695,18.418444,"NA",1629
"1630",1,-33.915695,18.418444,"NA",1630
"1631",1,-33.915695,18.418444,"NA",1631
"1632",1,-33.915695,18.418444,"NA",1632
"1633",1,-33.915695,18.418444,"NA",1633
"1634",1,-33.915695,18.418444,"NA",1634
"1635",1,-33.915695,18.418444,"NA",1635
"1636",1,-33.915695,18.418444,"NA",1636
"1637",1,-33.915695,18.418444,"NA",1637
"1638",1,-33.915695,18.418444,"NA",1638
"1639",1,-33.915695,18.418444,"NA",1639
"1640",1,-33.915695,18.418444,"NA",1640
"1641",1,-33.915695,18.418444,"NA",1641
"1642",1,-33.915695,18.418444,"NA",1642
"1643",1,-33.915695,18.418444,"NA",1643
"1644",1,-33.915695,18.418444,"NA",1644
"1645",1,-33.915695,18.418444,"NA",1645
"1646",1,-33.915695,18.418444,"NA",1646
"1647",1,-33.915695,18.418444,"NA",1647
"1648",1,-33.915695,18.418444,"NA",1648
"1649",1,-33.915695,18.418444,"NA",1649
"1650",1,-33.915695,18.418444,"NA",1650
"1651",1,-33.915695,18.418444,"NA",1651
"1652",1,-33.915695,18.418444,"NA",1652
"1653",1,-33.915695,18.418444,"NA",1653
"1654",1,-33.915695,18.418444,"NA",1654
"1655",1,-33.915695,18.418444,"NA",1655
"1656",1,-33.915695,18.418444,"NA",1656
"1657",1,-33.915695,18.418444,"NA",1657
"1658",1,-33.915695,18.418444,"NA",1658
"1659",1,-33.915695,18.418444,"NA",1659
"1660",1,-33.915695,18.418444,"NA",1660
"1661",1,-33.915695,18.418444,"NA",1661
"1662",1,-33.915695,18.418444,"NA",1662
"1663",1,-33.915695,18.418444,"NA",1663
"1664",1,-33.915695,18.418444,"NA",1664
"1665",1,-33.915695,18.418444,"NA",1665
"1666",1,-33.915695,18.418444,"NA",1666
"1667",1,-33.915695,18.418444,"NA",1667
"1668",1,-33.915695,18.418444,"NA",1668
"1669",1,-33.915695,18.418444,"NA",1669
"1670",1,-33.915695,18.418444,"NA",1670
"1671",1,-33.915695,18.418444,"NA",1671
"1672",1,-33.915695,18.418444,"NA",1672
"1673",1,-33.915695,18.418444,"NA",1673
"1674",1,-33.915695,18.418444,"NA",1674
"1675",1,-33.915695,18.418444,"NA",1675
"1676",1,-33.915695,18.418444,"NA",1676
"1677",1,-33.915695,18.418444,"NA",1677
"1678",1,-33.915695,18.418444,"NA",1678
"1679",1,-33.915695,18.418444,"NA",1679
"1680",1,-33.915695,18.418444,"NA",1680
"1681",1,-33.915695,18.418444,"NA",1681
"1682",1,-33.915695,18.418444,"NA",1682
"1683",1,-33.915695,18.418444,"NA",1683
"1684",1,-33.915695,18.418444,"NA",1684
"1685",1,-33.915695,18.418444,"NA",1685
"1686",1,-33.915695,18.418444,"NA",1686
"1687",1,-33.915695,18.418444,"NA",1687
"1688",1,-33.915695,18.418444,"NA",1688
"1689",1,-33.915695,18.418444,"NA",1689
"1690",1,-33.915695,18.418444,"NA",1690
"1691",1,-33.915695,18.418444,"NA",1691
"1692",1,-33.915695,18.418444,"NA",1692
"1693",1,-33.915695,18.418444,"NA",1693
"1694",1,-33.915695,18.418444,"NA",1694
"1695",1,-33.915695,18.418444,"NA",1695
"1696",1,-33.915695,18.418444,"NA",1696
"1697",1,-33.915695,18.418444,"NA",1697
"1698",1,-33.915695,18.418444,"NA",1698
"1699",1,-33.915695,18.418444,"NA",1699
"1700",1,-33.915695,18.418444,"NA",1700
"1701",1,-33.915695,18.418444,"NA",1701
"1702",1,-33.915695,18.418444,"NA",1702
"1703",1,-33.915695,18.418444,"NA",1703
"1704",1,-33.915695,18.418444,"NA",1704
"1705",1,-33.915695,18.418444,"NA",1705
"1706",1,-33.915695,18.418444,"NA",1706
"1707",1,-33.915695,18.418444,"NA",1707
"1708",1,-33.915695,18.418444,"NA",1708
"1709",1,-33.915695,18.418444,"NA",1709
"1710",1,-33.915695,18.418444,"NA",1710
"1711",1,-33.915695,18.418444,"NA",1711
"1712",1,-33.915695,18.418444,"NA",1712
